American (New),American (Traditional),Asian Fusion,Bagels,Bakeries,Bars,Breakfast & Brunch,Burgers,Cafes,Caribbean,Chicken Wings,Chinese,Cocktail Bars,Coffee & Tea,Delis,Desserts,Diners,Dominican,Fast Food,Food Stands,Food Trucks,Greek,Grocery,Halal,Indian,Italian,Japanese,Juice Bars & Smoothies,Kosher,Latin American,Lounges,Mediterranean,Mexican,Pizza,Restaurants,Salad,Sandwiches,Seafood,Soul Food,Spanish,Sports Bars,Steakhouses,Sushi Bars,Thai,Wine Bars,number_of_cats,low,medium,expensive,very expensive
-0.00039802864,0.002051473,-0.0002543259,0.0004275973,0.00036793927,0.0,-0.0006993527,0.0063734353,-0.001213974,-0.0014075384,0.0116629815,-0.16562566,-0.0051683392,-0.0055948533,0.003812226,0.0012749402,0.0010509217,0.0022132641,0.04322673,-0.0032316046,-0.005995254,-0.0017213015,-0.0001914367,-0.0019827806,0.0006308899,-0.0014761243,0.0,0.00036290698,0.0,0.0016838609,0.004024713,0.0,-0.010810465,0.029054055,0.007434564,0.0030474043,0.0029715514,0.0035547195,0.0,0.0010269121,0.00045935274,0.00028126908,0.0002259419,0.0,-0.004786362,-0.0815731,-0.0149614215,-0.038131505,-0.003028173,0.00028966778
-0.00039802864,0.0018478726,-0.00022392803,0.00042858152,0.00013820069,0.0,-0.0014494245,0.0065783844,0.00043867822,-0.002074168,0.012163817,0.01746625,-0.00476352,-0.005199273,0.0035037466,0.0012132674,0.0010201498,0.0012274898,0.050266117,-0.0025517093,-0.006571427,-0.0016832378,-0.00017568524,-0.0018313929,0.00060514157,-0.0007837671,0.0,-0.00037342185,0.0,0.0016195651,0.0039033843,0.0,-0.010187803,0.018941374,-0.25117278,0.0029091756,0.0031122062,0.0009875288,0.0,0.0010269121,0.0005102164,0.00028126908,0.00021262893,0.0,-0.0050333072,-0.077705845,0.035226867,-0.0346117,-0.0031871893,0.00023108456
-0.00039802864,0.0020485863,-0.00032634448,0.0004275973,0.00036793927,0.0,-0.0006993527,0.0067499448,-0.001213974,-0.001260755,0.012567716,0.018241156,-0.0045300093,-0.0056465,0.006701886,0.001335676,0.0028999501,0.0022732546,0.05868183,-0.004319095,-0.0056510917,-0.0016676366,-0.00013245593,-0.0019827806,0.0006308899,-0.0012779209,0.0,0.00036290698,0.0,0.0016838609,0.004281412,0.0,0.084350474,0.035312034,0.008052024,0.0031282795,0.0029715514,0.0009875288,0.0,0.00078630785,0.0005612168,0.00020933314,0.0002259419,0.0,-0.0056769783,0.01600122,-0.015577638,-0.024618106,-0.0031871893,0.00028933803
-0.00039802864,0.0032529468,-0.00032634448,0.00042858152,0.00013820069,0.0,-0.0014641057,0.009228532,0.00043867822,-0.002074168,0.022591177,0.01629045,-0.0046294997,-0.005199273,0.0033822528,0.001335676,0.0011161369,0.0016073686,0.050772868,-0.002595714,-0.006745501,-0.0018569132,-0.00017568524,-0.0020195334,0.00060514157,-0.0042082346,0.0,-0.00040497808,0.0,0.0017767033,0.0040225997,0.0,-0.010338546,-0.13591696,0.007551294,0.0026951032,0.00760096,0.00075931434,0.0,0.0010269121,0.0005612168,0.00028126908,0.0002259419,0.0,-0.0047831833,-0.045062594,0.07927588,-0.03832404,-0.0031871893,0.00028966778
-0.00039802864,0.0008748222,-0.00032634448,4.411925e-05,9.144395e-05,0.0,0.027505655,0.007968952,-1.8441307e-05,-0.0025263568,0.012757265,0.010602391,-0.0052972725,-0.011536436,-0.11000255,0.0013356416,0.002991164,0.0009584623,0.05789125,-0.0030159964,-0.006475656,-0.0020038215,-0.00031191064,-0.0016818106,0.00064628,-0.00076130324,0.0,0.013380549,0.0,0.0028309012,0.0031445927,0.0,-0.0069166124,0.025624724,0.0070854356,0.0024446426,0.0031122062,0.0010020446,0.0,-0.0002428037,0.0006525684,0.00028126908,0.00047312345,0.0,-0.0062785014,0.05209622,0.062359482,-0.038961906,-0.0030238568,0.00027864063
-0.00039802864,0.00023207269,-0.00032634448,0.00042858152,0.00013820069,0.0,0.0010378754,0.0068085957,0.00043867822,-0.002074168,0.012650838,0.017989233,-0.0051258733,-0.005199273,0.0032712833,0.0012900779,-0.06856029,0.0014712167,0.053187042,-0.0025517093,-0.0064400104,-0.0018569132,-0.00017568524,-0.0018132167,0.00060514157,-0.0008066156,0.0,-0.00037342185,0.0,0.0017767033,0.00402737,0.0,-0.010939904,0.018849092,0.0073953425,0.0031282795,0.0031122062,0.0009771064,0.0,0.0010269121,0.0004620285,0.00028126908,0.0002259419,0.0,-0.0050226394,-0.0067551113,0.02704379,-0.023480132,-0.0030925227,0.00029054174
-0.00039802864,0.002051473,-0.00032634448,0.0004275973,0.00036793927,0.0,0.0024903237,0.0067754705,0.025099497,-0.001260755,0.012900966,0.018494193,-0.0051683392,-0.0067028943,0.004629622,0.001335676,0.0011748676,0.0022686196,0.04631336,-0.0031449483,-0.005844564,-0.0018475862,-0.0001914367,-0.0019827806,0.0006308899,-0.0014761243,0.0,0.0003351629,0.0,0.0016838609,0.004024713,0.0,-0.010810465,0.03184558,0.007902376,0.0031282795,0.0029715514,0.0009875288,0.0,0.0010269121,0.0005612168,0.00028126908,0.0002259419,0.0,-0.0050226394,-0.07445556,-0.0003053483,-0.036279567,-0.0031871893,0.00028966778
-0.00039802864,-0.05057408,-0.00032634448,0.00042858152,0.00013820069,0.0,-0.0014641057,-0.12379243,0.0005102899,-0.002074168,0.0028530622,0.017976452,-0.0051258733,-0.004161773,0.0031384781,0.0012303549,0.002950647,0.001524348,0.05864164,-0.0030197902,-0.0067999866,-0.0018539465,-0.00017568524,-0.0019827806,0.00060514157,0.0009790261,0.0,-0.0003500179,0.0,0.0017767033,0.0042351834,0.0,-0.007411105,0.026016172,0.007478731,0.0026906328,0.0027577535,0.0009875288,0.0,0.00078630785,0.00068151474,0.00028126908,0.0002259419,0.0,-0.0058353147,0.03447417,0.025859749,-0.037621737,-0.0030153976,0.0002756604
-0.00039802864,0.002051473,-0.0002543259,0.0004275973,0.00036793927,0.0,-0.0006993527,0.0063734353,-0.001213974,-0.0014075384,0.0116629815,-0.16562566,-0.0051683392,-0.0055948533,0.003812226,0.0012749402,0.0010509217,0.0022132641,0.04322673,-0.0032316046,-0.005995254,-0.0017213015,-0.0001914367,-0.0019827806,0.0006308899,-0.0014761243,0.0,0.00036290698,0.0,0.0016838609,0.004024713,0.0,-0.010810465,0.029054055,0.007434564,0.0030474043,0.0029715514,0.0035547195,0.0,0.0010269121,0.00045935274,0.00028126908,0.0002259419,0.0,-0.004786362,-0.0815731,-0.0149614215,-0.038131505,-0.003028173,0.00028966778
-0.00039802864,0.0031226655,-0.00032634448,0.00038244235,0.00013820069,0.0,-0.0014641057,-0.013821089,0.00043867822,-0.002136834,-0.3604045,0.015538135,-0.0050155115,-0.0063631535,0.0035037466,0.001335676,0.0010846381,0.0014431017,0.036362648,-0.0025517093,-0.006659426,-0.0018569132,-0.00017568524,-0.0019827806,0.00060514157,0.0035050015,0.0,-0.00037342185,0.0,0.0016799202,0.0040102745,0.0,-0.011758227,0.07002411,0.0070371167,0.0031282795,0.022751432,0.0009875288,0.0,0.0010269121,0.0005612168,0.00020773747,0.0002259419,0.0,-0.0049344893,-0.0834923,0.026182428,-0.014230253,-0.0028243475,0.00028966778
