pop_pov_u18_pct,pop_pov_65p_pct,pop_pov_pct,income_diversity_ratio,rent_burden_med,pop_commute_time_avg,pop_commute_carfree_pct,pop_65p_pct,pop_edu_nohs_pct,pop_edu_collp_pct,pop_discon_youth_pct,hh_u18_pct,pop_num,hh_alone_pct,pop_bornstate_pct,pop_race_white_pct,pop_race_hisp_pct,pop_race_black_pct,pop_race_asian_pct,pop_race_div_idx,pop_foreign_pct,pop_unemp_pct,pop_laborforce_pct,m_prox_subway_pct,m_crime_viol_rt,m_crime_prop_rt,m_crime_all_rt
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
-0.0032639734,0.014299966,0.0,-0.0001250651,0.004831499,-0.0057246094,-0.006945997,0.03504045,-0.003965414,-0.0014140755,0.0053414777,-0.025078466,0.0057374807,0.0036895755,0.007386012,0.007054031,-0.00384591,-0.006073814,-0.08813081,0.007266744,-0.0049653333,-0.02233703,-0.035952576,-0.010784367,0.005295939,0.0023305647,-0.0026200404
