"","ZipCode","puma10","puma_id","puma_name","class","pop_pov_u18_pct","pop_pov_65p_pct","pop_pov_pct","income_diversity_ratio","rent_burden_med","pop_commute_time_avg","pop_commute_carfree_pct","pop_65p_pct","pop_edu_nohs_pct","pop_edu_collp_pct","pop_discon_youth_pct","hh_u18_pct","pop_num","hh_alone_pct","pop_bornstate_pct","pop_race_white_pct","pop_race_hisp_pct","pop_race_black_pct","pop_race_asian_pct","pop_race_div_idx","pop_foreign_pct","pop_unemp_pct","pop_laborforce_pct","m_prox_subway_pct","m_crime_viol_rt","m_crime_prop_rt","m_crime_all_rt"
"1","10454","03710",3710,"Mott Haven/Hunts Point",1,"0.469594668895291","0.372576290599689","0.369277986844703","7.25274725274725","0.00348","43.3463787833277","0.792356485326077","0.0745044264819092","0.369325891991715","0.0988052361469631","0.180252793551933","0.427572219273637",166272,"0.285313518841459","0.567702319091609","0.0181329387990762","0.668254426481909","0.292701116243264","0.00880484988452656","0.467355749186302","0.309366580061586","0.105552783950897","0.531147619965311",0.98628804752001,10.3362596084765,9.90083552549708,20.2370951339737
"2","10455","03710",3710,"Mott Haven/Hunts Point",1,"0.469594668895291","0.372576290599689","0.369277986844703","7.25274725274725","0.00348","43.3463787833277","0.792356485326077","0.0745044264819092","0.369325891991715","0.0988052361469631","0.180252793551933","0.427572219273637",166272,"0.285313518841459","0.567702319091609","0.0181329387990762","0.668254426481909","0.292701116243264","0.00880484988452656","0.467355749186302","0.309366580061586","0.105552783950897","0.531147619965311",0.98628804752001,10.3362596084765,9.90083552549708,20.2370951339737
"3","10459","03710",3710,"Mott Haven/Hunts Point",1,"0.469594668895291","0.372576290599689","0.369277986844703","7.25274725274725","0.00348","43.3463787833277","0.792356485326077","0.0745044264819092","0.369325891991715","0.0988052361469631","0.180252793551933","0.427572219273637",166272,"0.285313518841459","0.567702319091609","0.0181329387990762","0.668254426481909","0.292701116243264","0.00880484988452656","0.467355749186302","0.309366580061586","0.105552783950897","0.531147619965311",0.98628804752001,10.3362596084765,9.90083552549708,20.2370951339737
"4","10469","03705",3705,"Morrisania/Belmont",1,"0.46927815164734","0.333623856066737","0.363161683147287","6.04040404040404","0.00356","44.0431271307053","0.780558037930692","0.093813666018084","0.325056892461144","0.133811068609887","0.0634014654839954","0.399039280482404",174740,"0.32245426361871","0.50184846056999","0.0497539201098775","0.6386173743848","0.289710426919995","0.0105299301819847","0.50564938567176","0.353204761359734","0.116321478010861","0.568694835965058",0.670325330068848,6.96399858065338,7.57949978556921,14.5434983662226
"5","10474","03710",3710,"Mott Haven/Hunts Point",1,"0.469594668895291","0.372576290599689","0.369277986844703","7.25274725274725","0.00348","43.3463787833277","0.792356485326077","0.0745044264819092","0.369325891991715","0.0988052361469631","0.180252793551933","0.427572219273637",166272,"0.285313518841459","0.567702319091609","0.0181329387990762","0.668254426481909","0.292701116243264","0.00880484988452656","0.467355749186302","0.309366580061586","0.105552783950897","0.531147619965311",0.98628804752001,10.3362596084765,9.90083552549708,20.2370951339737
"6","11203","04011",4011,"South Crown Heights",1,"0.23041886945913","0.176945364238411","0.182501771727826","4.23076923076923","0.00319","41.0216367825303","0.808875087649003","0.136408110017938","0.125589683109425","0.341118859604143","0.079388353581902","0.266881638846737",110382,"0.329571320182094","0.430876411009041","0.221739051656973","0.0878041709699045","0.646889891467812","0.026607599065065","0.52394772451931","0.411298943668352","0.079154486170452","0.655349491010497",0.925708478892918,4.21264008122805,5.51749550063272,9.73013558186077
"7","11205","04003",4003,"Bedford Stuyvesant",1,"0.362319258021775","0.223040277176267","0.266738038934024","6.16666666666667","0.0032","42.420863144727","0.854159356836662","0.0950909691912276","0.169495850643584","0.36143803525677","0.0763780643332861","0.273284172523716",148237,"0.317624918385375","0.563395103786504","0.262168014733164","0.169067102005572","0.490498323630403","0.054648974277677","0.659109131196472","0.197258444248062","0.0852698066126014","0.662984567927829",0.876713340423018,7.02029610746152,9.38654116416642,16.4068372716279
"8","11206","04003",4003,"Bedford Stuyvesant",1,"0.362319258021775","0.223040277176267","0.266738038934024","6.16666666666667","0.0032","42.420863144727","0.854159356836662","0.0950909691912276","0.169495850643584","0.36143803525677","0.0763780643332861","0.273284172523716",148237,"0.317624918385375","0.563395103786504","0.262168014733164","0.169067102005572","0.490498323630403","0.054648974277677","0.659109131196472","0.197258444248062","0.0852698066126014","0.662984567927829",0.876713340423018,7.02029610746152,9.38654116416642,16.4068372716279
"9","11211","04001",4001,"Williamsburg/Greenpoint",1,"0.34959526267181","0.260226745342439","0.208639069638654","6.20408163265306","0.00301","33.5381039140542","0.882427593139411","0.0916981744519449","0.167161941943861","0.477076452492789","0.0642651784204296","0.226827384648",166361,"0.309659736208489","0.512590090225474","0.64463425923143","0.234958914649467","0.0379776510119559","0.0642518378706548","0.523670379605746","0.216162441918478","0.0608211839770042","0.689092968990329",0.922287834511525,3.67453764956697,9.64855011757365,13.3230877671406
"10","11212","04007",4007,"Brownsville/Ocean Hill",1,"0.380292755540853","0.257547659669164","0.331917492573776","8.15384615384615","0.00381","45.7077648858855","0.761978834629606","0.123328895292637","0.260791906411061","0.163167080254152","0.117995318738813","0.277578148852721",109658,"0.426712698748209","0.567354866949972","0.0352550657498769","0.218789326816101","0.717904758430757","0.0126848930310602","0.435340162121596","0.309316237757391","0.140154298310066","0.559206546674732",0.73737851169089,8.22989277876164,6.42575714476986,14.6556499235315
