"","ZipCode","puma10","puma_id","puma_name","class","pop_pov_u18_pct","pop_pov_65p_pct","pop_pov_pct","income_diversity_ratio","rent_burden_med","pop_commute_time_avg","pop_commute_carfree_pct","pop_65p_pct","pop_edu_nohs_pct","pop_edu_collp_pct","pop_discon_youth_pct","hh_u18_pct","pop_num","hh_alone_pct","pop_bornstate_pct","pop_race_white_pct","pop_race_hisp_pct","pop_race_black_pct","pop_race_asian_pct","pop_race_div_idx","pop_foreign_pct","pop_unemp_pct","pop_laborforce_pct","m_prox_subway_pct","m_crime_viol_rt","m_crime_prop_rt","m_crime_all_rt"
"1","10452","03708",3708,"Highbridge/South Concourse",2,"0.457126896936971","0.336916548797737","0.348673394372786","5.45833333333333","0.00357","43.667168944857","0.794891113263732","0.096249217901011","0.351847017360658","0.139614062567985","0.0761650823092975","0.41845313994262",151835,"0.283949633407714","0.431270787367866","0.0216485000164652","0.688708137122534","0.260032271874074","0.0182566601903382","0.457262356250948","0.451687687292126","0.116032237701669","0.605421499355641",0.962980191495135,7.04037803620571,7.45009935742039,14.4904773936261
"2","10453","03707",3707,"University Heights/Fordham",2,"0.569450320106044","0.393506264337392","0.410585062551502","5.66037735849057","0.00392","44.0593511561535","0.806531151105675","0.0842245494578692","0.343142577912911","0.114525645202157","0.0861678004535147","0.387126505765851",135115,"0.311505980194624","0.461133108833216","0.0101543129926359","0.703319394589794","0.265159308737002","0.0129593309403101","0.434761315853188","0.434178292565592","0.127352463283431","0.622322357699633",0.982789140683878,7.53510140405616,5.40561622464899,12.9407176287051
"3","10461","03709",3709,"Soundview/Parkchester",2,"0.370670845400087","0.223068762657923","0.280115075876205","5.83333333333333","0.0034","48.4401505547787","0.686004417319027","0.109827157938315","0.292180422487392","0.155331605402406","0.0628150836862271","0.384563239953967",193240,"0.24999605883373","0.515069343821155","0.029072655764852","0.560525771061892","0.282964189608777","0.083688677292486","0.597893113354332","0.35051749120265","0.0959557615383744","0.60162252445717",0.486806950778993,4.20237327574993,5.79511318214496,9.99748645789491
"4","10465","03709",3709,"Soundview/Parkchester",2,"0.370670845400087","0.223068762657923","0.280115075876205","5.83333333333333","0.0034","48.4401505547787","0.686004417319027","0.109827157938315","0.292180422487392","0.155331605402406","0.0628150836862271","0.384563239953967",193240,"0.24999605883373","0.515069343821155","0.029072655764852","0.560525771061892","0.282964189608777","0.083688677292486","0.597893113354332","0.35051749120265","0.0959557615383744","0.60162252445717",0.486806950778993,4.20237327574993,5.79511318214496,9.99748645789491
"5","10467","03706",3706,"Kingsbridge Heights/Mosholu",2,"0.431142817944848","0.279484717554809","0.310325497419172","4.66666666666667","0.00373","43.5122211313856","0.812756017468432","0.0969553416511278","0.332652123995408","0.135602755453502","0.085244346038273","0.394519535833804",138899,"0.260984832022252","0.439405611271499","0.0625130490500292","0.736175206444971","0.15582545590681","0.0249389844419326","0.429234658460613","0.477872410888487","0.107135803165825","0.670209245374004",0.995222489832985,6.25332050600922,6.36819206524705,12.6215125712563
"6","10468","03706",3706,"Kingsbridge Heights/Mosholu",2,"0.431142817944848","0.279484717554809","0.310325497419172","4.66666666666667","0.00373","43.5122211313856","0.812756017468432","0.0969553416511278","0.332652123995408","0.135602755453502","0.085244346038273","0.394519535833804",138899,"0.260984832022252","0.439405611271499","0.0625130490500292","0.736175206444971","0.15582545590681","0.0249389844419326","0.429234658460613","0.477872410888487","0.107135803165825","0.670209245374004",0.995222489832985,6.25332050600922,6.36819206524705,12.6215125712563
"7","10472","03709",3709,"Soundview/Parkchester",2,"0.370670845400087","0.223068762657923","0.280115075876205","5.83333333333333","0.0034","48.4401505547787","0.686004417319027","0.109827157938315","0.292180422487392","0.155331605402406","0.0628150836862271","0.384563239953967",193240,"0.24999605883373","0.515069343821155","0.029072655764852","0.560525771061892","0.282964189608777","0.083688677292486","0.597893113354332","0.35051749120265","0.0959557615383744","0.60162252445717",0.486806950778993,4.20237327574993,5.79511318214496,9.99748645789491
"8","10473","03709",3709,"Soundview/Parkchester",2,"0.370670845400087","0.223068762657923","0.280115075876205","5.83333333333333","0.0034","48.4401505547787","0.686004417319027","0.109827157938315","0.292180422487392","0.155331605402406","0.0628150836862271","0.384563239953967",193240,"0.24999605883373","0.515069343821155","0.029072655764852","0.560525771061892","0.282964189608777","0.083688677292486","0.597893113354332","0.35051749120265","0.0959557615383744","0.60162252445717",0.486806950778993,4.20237327574993,5.79511318214496,9.99748645789491
"9","11204","04017",4017,"Bensonhurst",2,"0.184479068146747","0.222134557452302","0.151706546179628","5.20720720720721","0.00354","46.0021157570107","0.693741184345789","0.149657385997698","0.246662174270418","0.308968254555956","0.0345866631730643","0.33295811641105",189426,"0.215030564545128","0.400531078099099","0.39598048842292","0.166233779945731","0.00947071679706059","0.412250694202485","0.645525453846219","0.552463758934888","0.0605188535045276","0.621844497905618",0.865140025981088,1.98372357553811,3.98393238854606,5.96765596408416
"10","11208","04008",4008,"East New York/Starrett City",2,"0.409738250748907","0.285897710250374","0.290925724024713","6.98333333333333","0.00331","48.2428412049089","0.690337739612563","0.1183685909597","0.217266939085812","0.144711584149007","0.101194426011944","0.373646937951785",160769,"0.292738414119546","0.527439991540658","0.0489335630625307","0.354222518022753","0.517276340588049","0.0596010424895347","0.601004817333623","0.365132581530021","0.0802663706992231","0.545584459623117",0.712324674507831,8.07562767911819,8.61145131659522,16.6870789957134
"11","11214","04017",4017,"Bensonhurst",2,"0.184479068146747","0.222134557452302","0.151706546179628","5.20720720720721","0.00354","46.0021157570107","0.693741184345789","0.149657385997698","0.246662174270418","0.308968254555956","0.0345866631730643","0.33295811641105",189426,"0.215030564545128","0.400531078099099","0.39598048842292","0.166233779945731","0.00947071679706059","0.412250694202485","0.645525453846219","0.552463758934888","0.0605188535045276","0.621844497905618",0.865140025981088,1.98372357553811,3.98393238854606,5.96765596408416
